Descriptor,Model,Train_Fraction,Train_Percent,Repeat,Fold,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train_full,n_train_used,n_test
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,2,C12,0.9873432840536079,0.09613107407419375,0.1278386941243824,0.9637723850602927,0.21725722948353074,0.2785055852051996,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,3,C13,0.9872857626296658,0.09896624240528734,0.13175409290503642,0.9562203845035814,0.22697791285311714,0.2909165192469878,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,4,C14,0.9873187816295927,0.10094196037029417,0.1371328925806761,0.8542482834389686,0.34735100484075226,0.41518056741251,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,5,C17,0.9896229867804268,0.09188649830777959,0.12364494175089497,0.9644778335204741,0.14533220261238855,0.1908775919499934,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,6,C18,0.9874971113545596,0.09719149991927083,0.1285627830130129,0.9625475255048374,0.22401215500705626,0.2967829606723362,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,7,C19,0.9845997870897419,0.10359476449029961,0.14709097288000272,0.9671977661707547,0.1794618010391882,0.24123564634339956,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,8,C2,0.9869133240758883,0.10373846339416913,0.13772404697192397,0.968732919863179,0.1432020431064326,0.18250955808538644,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,9,C3,0.9844169368785456,0.11479944689238081,0.15356599011812566,0.9385316735411471,0.1583676488932286,0.22171514225964056,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,3,10,C4,0.9858987147836353,0.10384161736775512,0.14012754221898824,0.8366943419006999,0.3127979579730283,0.4087639330245597,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,1,C1,0.9794401253641709,0.11717927241878674,0.16175400932587244,0.9582298621265524,0.16676072963549274,0.21379312862439637,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,2,C12,0.9870769881913118,0.09154170690335611,0.12327381151441029,0.9553001898215542,0.2347534222766411,0.3093619360302062,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,3,C13,0.9862413547124153,0.10285045874780574,0.13905248105341556,0.9555961003870774,0.2216706343277158,0.29298336809147213,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,4,C14,0.984805519759,0.10857068205991897,0.14932814984071383,0.7673109863933236,0.46634884802875803,0.5245877178521604,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,5,C17,0.9889979417157676,0.09130761538408474,0.12419682713378864,0.9632561634830046,0.148110932445837,0.19413215469056996,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,6,C18,0.9870461539014201,0.09447139809213768,0.13146039850637234,0.9588192494986774,0.23954584288029732,0.3112044748281955,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,7,C19,0.9869192106597701,0.10011235715626257,0.1373280848555727,0.966167124929556,0.19671295744406606,0.2449961301513346,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,8,C2,0.9908106783783823,0.08722826596959803,0.11692201994284485,0.9683778517937308,0.14846077802760513,0.18354291932775102,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,9,C3,0.9844692713933905,0.10783687415373633,0.14693540241356579,0.9303991172095135,0.16940868768586262,0.23592666798735576,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,4,10,C4,0.9882103854812883,0.09127236589232751,0.12387540566014993,0.8262843074517314,0.33476426310400176,0.42159114369876527,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,1,C1,0.9857702390098925,0.10372364817926945,0.14089634695934666,0.9538410753057663,0.17958279977111116,0.22474427101245603,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,2,C12,0.987017644965375,0.09466575092996297,0.13005563250208174,0.9604811073170119,0.22302925595388373,0.29088171433935217,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,3,C13,0.9866184782129016,0.1015167303732681,0.13775294507310376,0.9591523807577409,0.2122685906701289,0.28100612476825865,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,4,C14,0.9850774535858218,0.10689149910360836,0.14419455601265746,0.8336401926349679,0.36103778326139246,0.44356205141832944,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,5,C17,0.9886731919103036,0.09838620907403621,0.1350317057028306,0.9541139747555532,0.15998453959350298,0.21694290165594138,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,6,C18,0.9843957389097511,0.09906284116380847,0.1338995124522904,0.9646192892778394,0.2247252825497033,0.2884575967157866,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,7,C19,0.988882989821423,0.08785598454109496,0.11611314954799283,0.9621205656627133,0.2051583223718699,0.25923373337676403,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,8,C2,0.9859719464310841,0.10653938584757823,0.14385295864464892,0.9745915024752466,0.1355243885040183,0.16452482690372372,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,9,C3,0.9900833696531501,0.09267679913356643,0.12474427877503526,0.9447863720905713,0.14719677620337954,0.2101322942467301,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,5,10,C4,0.9882174379231308,0.0985802010438189,0.13248778976635434,0.7974841721247874,0.3738438334894899,0.45519914636981484,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,1,C1,0.9869984930657751,0.09797870606175323,0.131470303107475,0.9582882083963163,0.16979493572407722,0.21364375886769316,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,2,C12,0.9871672049685469,0.09752331143779115,0.12882910139382137,0.9549786743401664,0.23422849098878679,0.31047252727369545,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,3,C13,0.9883608991159015,0.09513155338189182,0.1293245062486834,0.9554635509010581,0.22286939309289933,0.2934203326042724,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,4,C14,0.9862154552838863,0.10076673081646455,0.13527966176007358,0.8727762151356929,0.31437435562302757,0.38789513682454635,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,5,C17,0.9900684619018082,0.09414567103530366,0.12533398650429128,0.9613337626560761,0.1525578956127981,0.19914581350850802,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,6,C18,0.9893817930536217,0.0891156159771399,0.11931772611239423,0.9608245769952299,0.2324082587661924,0.30353274662651464,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,7,C19,0.9849153733771774,0.10015989882932938,0.13666143714731582,0.960235624137664,0.19736349637116646,0.26560537349565083,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,8,C2,0.986009902331148,0.10250799840661841,0.13799058789936203,0.9720547099387074,0.1408377278729435,0.17254256942323526,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,9,C3,0.9864326182656272,0.10945865637045214,0.1453660073391203,0.9363102536528405,0.15695857045271114,0.22568589631509675,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,6,10,C4,0.9887263633343512,0.09776617662964587,0.13147205779526067,0.8069577574576109,0.3517817287307437,0.4444246408657874,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,1,C1,0.9869634057171311,0.09768577909374836,0.13596445120344677,0.9590530982701998,0.16883449766565206,0.21167584954636343,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,2,C12,0.9891702190854915,0.08960312898581695,0.12031703855618606,0.9611421089675167,0.22184774990911865,0.2884387803836413,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,3,C13,0.9867439756204673,0.10127396205085505,0.13953871600435572,0.9629364565786382,0.20385677978550656,0.2676738095206587,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,4,C14,0.9862685836798737,0.10916191450775678,0.14623985427048186,0.7318317984085893,0.49833789597021233,0.5631626173866386,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,5,C17,0.986322901788313,0.10617262136190292,0.14582409775696786,0.9599027982800366,0.15179520231416765,0.20279734150309217,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,6,C18,0.9884437316142378,0.08841432926160521,0.11853152744537121,0.9609672867881188,0.2352967131596704,0.3029793816158916,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,7,C19,0.9899714023624403,0.08772827236254105,0.11810436247675485,0.9711158467823747,0.17582602956250698,0.22637037588340442,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,8,C2,0.9829428277584566,0.11276393301303028,0.15031525151453984,0.9706204279101025,0.14136962052146382,0.1769150107636533,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,9,C3,0.9882104840387775,0.10058453577588884,0.1358736475825392,0.9151436909050056,0.18705650258489456,0.26050240014155784,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,7,10,C4,0.9861696128732855,0.10411901698897917,0.14100284922809875,0.8035057069530934,0.37373041839742,0.4483807135387555,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,1,C1,0.9829138797272655,0.10775038335431014,0.1451288507558659,0.9596021433622259,0.1665068001854493,0.21025191019979952,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,2,C12,0.9848606821834334,0.10846863650152345,0.14643023968658644,0.9618961567363539,0.22142053775234113,0.2856264542181538,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,3,C13,0.9882282136737229,0.09490874431999106,0.12855293262572168,0.9569165913083745,0.22311336539160118,0.2885940942788394,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,4,C14,0.9886992089275276,0.093083749339484,0.1282148807867809,0.8521457050704865,0.35843391684487336,0.4181644909177521,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,5,C17,0.9890142523908665,0.09509192418863181,0.12943811072018896,0.9535138023857287,0.16045190921455765,0.21835705928010435,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,6,C18,0.9849736273246409,0.1049610318057447,0.13962390708510014,0.9642466194858407,0.22497317109946718,0.2899727985726435,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,7,C19,0.9864854628626605,0.0955997950560083,0.13026537046817382,0.960022319007552,0.2029547751970019,0.2663168044319177,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,8,C2,0.9854249051125221,0.10561750123151935,0.14576603317923495,0.9670559291416223,0.14831644091323537,0.1873400284559535,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,9,C3,0.9890117138436432,0.0939370847529739,0.12398151757184668,0.9388533004428365,0.1611423961248235,0.22113433029311172,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,8,10,C4,0.9868080888672296,0.10228527384695388,0.1386192155358657,0.7505995842887234,0.41566779429640277,0.5051502120500244,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,1,C1,0.9863499416670425,0.10257677910084298,0.14174153738814563,0.9595348187125015,0.1645879203016786,0.21042703389161327,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,2,C12,0.9900572580323583,0.08591309384138247,0.11523544086155167,0.9641947821636293,0.21533650463386494,0.27687720208977007,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,3,C13,0.9877739302941846,0.09630183258669905,0.12982179975494845,0.9533017356150608,0.22569005755234237,0.30045731438568746,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,4,C14,0.988963893862399,0.09553386170714304,0.12735300883477618,0.7880311415151755,0.4000825791075398,0.5006868778952775,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,5,C17,0.9885272287813033,0.0953600590607207,0.12696861110078503,0.9561695859930471,0.15940989003581474,0.21202789963613086,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,6,C18,0.9850383931038798,0.09996987977392364,0.1341509554693683,0.9603589744675602,0.23648531300556655,0.3053311723247716,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,7,C19,0.9884360886299782,0.09530163706550977,0.1290925837049894,0.9669369533789258,0.19111521652440436,0.2421927880500351,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,8,C2,0.9882734260780651,0.10009760292784815,0.13560284705083714,0.968321950380459,0.14911894947822582,0.18370508063946342,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,9,C3,0.9906272537532597,0.09210547364693261,0.12297414351248469,0.9302268922959789,0.17349705195108148,0.2362183837208977,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,9,10,C4,0.9862505664911634,0.0988467831759522,0.133334893076035,0.8295747732778613,0.32440788403667353,0.41757923403146174,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,1,C1,0.9883898811232128,0.09761672308544977,0.13273783938583936,0.9556822695321838,0.17413690556107328,0.22021634198154402,6048,908,841
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,2,C12,0.9874702610352432,0.09316344081051411,0.1269504899129732,0.9648881092267347,0.21183590614931092,0.2741833926461176,6210,932,679
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,3,C13,0.9895657149075282,0.09190933406738862,0.12260712876809886,0.9588259167887601,0.2077699788041294,0.2821268241697239,6483,973,406
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,4,C14,0.9852610887889258,0.10831632235510853,0.14486984946361117,0.6998042184764568,0.5205940701863387,0.5958438642100691,6471,971,418
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,5,C17,0.9854103260130487,0.10419374136981757,0.13993873594807815,0.956992794807402,0.15932231600826777,0.21002734155911443,6082,913,807
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,6,C18,0.9865326803977206,0.09524909486200404,0.1312161484089035,0.960562422452156,0.23886119857484675,0.30454664520043123,6285,943,604
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,7,C19,0.9883606583840515,0.09365169912352064,0.1260035722071011,0.9629063494431838,0.19889866653862537,0.25653082634937024,6206,931,683
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,8,C2,0.9863660421083777,0.10472337895057895,0.14216824400144196,0.965632014315984,0.15302086783525656,0.19134582448122853,6147,923,742
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,9,C3,0.9875675924627109,0.10097301522061394,0.13452566430982013,0.9389546033991261,0.16257569295847343,0.22095107553422735,5729,860,1160
dg_ch3,GPR[Matern_1.5 + White],0.15,15,10,10,C4,0.9845491248113054,0.10692971290094841,0.14650288759457775,0.8158657555575315,0.3545996838464689,0.43404947490476825,6340,951,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,1,C1,0.9901679143128582,0.09342962519529391,0.12592791637127,0.9614853115077132,0.16685319325158943,0.20529292528842116,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,2,C12,0.9861037772454873,0.09846478827255926,0.1350413790411039,0.9675373515600145,0.2038918106087231,0.2636367879804755,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,3,C13,0.9904015020030976,0.08706544541067558,0.11585098487741664,0.9640743559585301,0.19647534043863324,0.26353280976291465,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,4,C14,0.9879215277873372,0.1006541871946872,0.13377326983390836,0.7451395481696779,0.45540677387813927,0.5490114516075041,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,5,C17,0.9865523469388516,0.10031986652383716,0.1393527043606924,0.9636544419358954,0.14641661591681054,0.19307715709915327,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,6,C18,0.9883050786826519,0.09425295296169893,0.12843376259655212,0.9677261606727184,0.21795774579579308,0.2755015336482232,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,7,C19,0.9860703103048956,0.0989611628642434,0.13543874197746728,0.9668984894447901,0.19756485168202956,0.24233362473358822,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,8,C2,0.9849610262035722,0.1078697862056825,0.14747257467619346,0.9733292715576524,0.13702457155638,0.1685618887420391,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,9,C3,0.988164104321609,0.10248941056840423,0.13535963667065914,0.9461806978192604,0.14732160586266574,0.20746206259026284,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,1,10,C4,0.9855090346507556,0.10460759027527379,0.1422661578557976,0.7846719256757044,0.38522890495872125,0.4693775149993764,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,1,C1,0.9872498909935963,0.10156043665190624,0.13972365789765126,0.9493552360710106,0.18820264014002164,0.2354117110314051,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,2,C12,0.9887122769683723,0.08780698554678357,0.11827785800395572,0.9682407052425818,0.1994017938301018,0.26076509771513373,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,3,C13,0.9892878276858355,0.090723218918641,0.12252251686468064,0.9593612454290436,0.20335031188548788,0.28028677474670816,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,4,C14,0.9872656850301725,0.10210396908762737,0.13462827275704475,0.7493636389688636,0.4766844683183618,0.5444427477705184,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,5,C17,0.9890509629997958,0.09317752917032862,0.1251050019802372,0.9586925122154335,0.1576772516310725,0.20583518606462467,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,6,C18,0.9871908389096463,0.09562459174815856,0.12819012034900135,0.9643242664611282,0.22353655017537633,0.28965775495801666,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,7,C19,0.9885574445214028,0.09249982187475925,0.12499466588501157,0.968641927671227,0.18486991915451095,0.23586551593289898,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,8,C2,0.9877551884076119,0.09783793859065852,0.13218896083520354,0.9634266889514264,0.15266672484301796,0.19738951955025005,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,9,C3,0.9885902485050893,0.1011372035369831,0.13464957751381212,0.9395574653269676,0.15488770586081357,0.21985735267612017,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,2,10,C4,0.9862291979593378,0.10051249683803722,0.1354450064692502,0.8519195784120704,0.3048989497648674,0.3892429669137439,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,1,C1,0.9878573319601054,0.09859983335372854,0.13381676637983564,0.94686471182287,0.1925861969501659,0.24113058984617733,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,2,C12,0.9861912666420214,0.09832601776279959,0.13295207629004985,0.964997529801914,0.2157436680374201,0.27375583500223927,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,3,C13,0.9876830162573754,0.09702870334500648,0.13099454705528932,0.9624167773194419,0.2069118843210845,0.26954384535986503,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,4,C14,0.9889264469657071,0.09269104720873925,0.12615613896121322,0.7881835903855027,0.4343460769099709,0.5005067974852001,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,5,C17,0.9892596294315154,0.09462031170038042,0.12894715236912307,0.9654363345181832,0.14351887065121552,0.1882847393169018,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,6,C18,0.9864161397112091,0.0994188811753875,0.13363169457894988,0.9652301727942036,0.21689432082364005,0.28595649861006944,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,7,C19,0.9863648901730365,0.09813307486616656,0.137278337863836,0.9685393229196245,0.17733061404410813,0.23625108106214796,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,8,C2,0.9880649704440403,0.09647416732260286,0.12856967966069255,0.968741095173648,0.14365246436052082,0.18248569640979875,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,9,C3,0.9868389298114025,0.10654099271242148,0.14345292504470292,0.9440024430429961,0.14906808425750445,0.21161877702794962,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,3,10,C4,0.9870991151976058,0.09990465425457312,0.13493345066654072,0.8508284564666391,0.30094097944690223,0.39067439195428544,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,1,C1,0.9825825247063583,0.1086464848655423,0.15072624446261731,0.9596262565989587,0.16785946002870644,0.21018915178545033,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,2,C12,0.9876189625934647,0.09149567796984867,0.12214027156530491,0.9574837701801344,0.22623548099583252,0.30171118493399757,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,3,C13,0.9863808160338436,0.1000517382704444,0.13486131294445045,0.9579506882892315,0.21372556718606756,0.28510961057217993,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,4,C14,0.9849139244783188,0.10765853623830302,0.14833823067743684,0.7378151688463067,0.49826162586507067,0.5568445325351141,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,5,C17,0.9880516602074526,0.09503343350820921,0.131435308366334,0.9642122815991159,0.14814453558467286,0.19158973224501297,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,6,C18,0.9884663052334336,0.09169470875730096,0.12518332607762028,0.9605616333943039,0.23131369520359207,0.3045496918343103,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,7,C19,0.9892156603737251,0.0932456036510951,0.1261966671951973,0.9716326309891373,0.18126894042859795,0.22433616997603928,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,8,C2,0.9912480124714153,0.08576185360709038,0.11405215311267133,0.9669829284301997,0.1489342106262351,0.18754747682602113,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,9,C3,0.9844798169978043,0.10960279674610944,0.146894705923877,0.9371875977710208,0.15889801817033797,0.2241260626420385,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,4,10,C4,0.9877676435141148,0.09515348906027933,0.1285647460026025,0.8506531537681268,0.3098966918971545,0.3909038799802808,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,1,C1,0.9873499881935673,0.0984909717535672,0.1340642228797119,0.9563529744042707,0.17870778352238417,0.2185436111709558,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,2,C12,0.9859956468942341,0.0980851606841663,0.135022921221571,0.9638424362209064,0.21390530629956378,0.2782361901622616,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,3,C13,0.9868110185383459,0.10058040747859336,0.137657743653478,0.9606670456198924,0.20670792326522405,0.2757469359939514,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,4,C14,0.984088316528879,0.10948930841678671,0.1493499061787087,0.7555292789986643,0.4525186929060898,0.5377044190012393,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,5,C17,0.988209287976547,0.0980197978123195,0.13722054996589406,0.9575627939911516,0.1555044580503062,0.20863089266664597,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,6,C18,0.9857754529795846,0.09517440976734054,0.1298059978512785,0.9642110348110836,0.22307442791688623,0.2901170649522069,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,7,C19,0.9885389058494016,0.08902356486795293,0.12054498789261474,0.9681100506279015,0.18926124840018949,0.23785741067915267,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,8,C2,0.9864821552823773,0.10353531979175959,0.13983032342708596,0.9756163367232156,0.13379017776714816,0.16117267958210024,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,9,C3,0.989396205866391,0.09575522828964603,0.1286685739864655,0.9415926059050799,0.15709340731941873,0.2161242878412403,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,5,10,C4,0.9892509327684985,0.09194648730626996,0.12541421269926148,0.8296827546187238,0.3353179409315153,0.4174469240703433,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,1,C1,0.9865625409376506,0.09940172134633136,0.13676291841319793,0.9609105410709384,0.1634611889550916,0.20681908760063164,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,2,C12,0.9869844894721093,0.0971465796483476,0.131832779297737,0.9582773941407854,0.22606831700348057,0.2988819927361148,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,3,C13,0.9885036696292713,0.09334827961852199,0.1266223665439356,0.9581138691640763,0.20936770682444583,0.2845558600058254,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,4,C14,0.9862055549137996,0.10265415770367499,0.13776109540690507,0.821237593792494,0.3763658717544485,0.45979926727911474,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,5,C17,0.9887576402690165,0.09674392826722844,0.13047220724631176,0.9638834009139382,0.14846487534857897,0.19246805118320715,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,6,C18,0.987711738258807,0.0946193650350659,0.1297513426693712,0.9609889314575313,0.23209784973954292,0.3028953649360751,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,7,C19,0.9858681928445381,0.09788575379718398,0.1328047560765925,0.9656814602523436,0.1900647819122057,0.24674830164715134,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,8,C2,0.9861849693670566,0.10215998110674157,0.136408968075492,0.9743388663955286,0.13550076321727791,0.1653407369749367,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,9,C3,0.9857757043650098,0.11417492243052722,0.1520046313879281,0.9389405090612375,0.15211686212574443,0.22097658097409698,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,6,10,C4,0.9890971816914716,0.09566841747195494,0.12918918931710197,0.810639291894294,0.3584568704758703,0.44016639986825123,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,1,C1,0.98630741462209,0.10191822794380559,0.14078875226214851,0.9574741211733442,0.17432167468268323,0.21571852249342957,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,2,C12,0.9903912270080351,0.08671720055388694,0.1149824189550222,0.963781534875659,0.21795829792657687,0.278470412649558,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,3,C13,0.9873578743759008,0.09719634219824781,0.1330383636749175,0.9644088493567344,0.19415360313015856,0.26230310138798035,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,4,C14,0.9854430587851102,0.10812326301331188,0.14602575479832236,0.6921137278197244,0.5306065291305291,0.6034278379496707,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,5,C17,0.9872953406626792,0.10204134990951459,0.13842651638386788,0.957728021301308,0.15528218165506355,0.20822434917267943,6082,1217,807
